


Save Time :2026-04-30 12:19:27
User Name :fmboma

Date,eNodeB Name,Cell FDD TDD Indication,Cell Name,LocalCell Id,eNodeB Function Name,Integrity,Radio Net Availability Rate(%),RRC Setup Success Rate(all),RRC Setup Success Rate(Service)[%],RRC Setup Success Rate(Signal)[%],E-RAB Setup Success Rate (ALL)(%),Call Drop Rate (All)(%),HO Success Rate(Intra Freqency),HO Success Rate(S1)[%],Paging Transfer Success Rate,Total Traffic (Gbit),DL Traffic Volume(Gbit),UL Traffic Volume(Gbit),L.Traffic.User.Avg,L.Traffic.User.Max,User DL PDCP Average Throughput,User UL PDCP Average Throughput,DL IBLER[%],UL IBLER[%],DL ReTrans Rate[%],DL Packet Loss Rate(all),UL Packet Loss Rate(all),DL PRB Usage Rate(%),UL PRB Usage Rate(%),PUCCHUsage Rate[%],PDCCH CCE Usage Rate[%],Average CQI,Average PDSCH MCS,Data Access Time (ms),Total Cell Unavail Duration(s)
2026-04-24,MSH-0231-Waverly,CELL_TDD,MSH-0231-Waverly_LTE_2,2,MSH-0231-Waverly,100%,100,99.9023,99.9924,98.965,99.691,1.7187,100,100,99.9985,415.7184,382.0993,33.6191,11.2495,26,7.9568,3.9266,18.2634,5.2766,0.213,0,0,27.2032,48.7274,2.8124,14.1258,11.7994,14.0899,2.2422,0
2026-04-24,MSH-0231-Waverly,CELL_TDD,MSH-0231-Waverly_LTE_1,1,MSH-0231-Waverly,100%,100,99.605,99.8888,97.9403,99.3662,2.9927,99.8022,99.6872,99.9985,398.2198,353.5267,44.6931,13.0953,27,8.7731,4.3229,18.9047,7.9548,0.231,0,0,24.3578,53.9023,3.2738,13.6376,11.3475,12.8983,2.3886,0
2026-04-24,HRE-0027-Glenview Ext,CELL_TDD,HRE-0027-Glenview Ext_LTE_6,6,HRE-0027-Glenview Ext,100%,100,99.1131,99.893,93.5348,99.6913,1.8451,99.7937,99.7742,100.0007,950.7883,866.8817,83.9066,20.4509,40,4.5144,2.9916,17.7672,8.3144,0.1963,0,0,64.0674,71.73,5.1127,30.982,10.1028,15.1509,2.4052,0
2026-04-24,HRE-0027-Glenview Ext,CELL_TDD,HRE-0027-Glenview Ext_LTE_5,5,HRE-0027-Glenview Ext,100%,100,99.6742,99.7769,98.9483,99.5744,1.2087,97.1379,97.4175,100.0007,731.3835,677.9791,53.4043,9.6259,23,8.2323,4.0686,18.8773,7.4517,0.2207,0,0,41.3233,58.4203,2.4065,25.1325,9.6519,15.9025,2.2372,0
2026-04-24,HRE-0027-Glenview Ext,CELL_TDD,HRE-0027-Glenview Ext_LTE_4,4,HRE-0027-Glenview Ext,100%,100,99.7479,99.8959,98.2818,99.6484,2.3335,99.2988,99.3985,100.0009,775.8191,696.7329,79.0862,35.3933,62,2.4249,1.907,21.2271,12.5619,0.2458,0,0.0001,68.4601,71.2974,8.8483,36.8828,9.0023,12.8314,3.2989,0
2026-04-24,HRE-0027-Glenview Ext,CELL_TDD,HRE-0027-Glenview Ext_LTE_3,3,HRE-0027-Glenview Ext,100%,100,99.6178,99.9714,96.756,99.656,2.6072,100,99.9503,100.0007,1401.3645,1287.8124,113.5521,28.3777,51,8.1632,3.2388,16.3762,7.5187,0.1825,0,0,53.5055,68.6198,7.0944,24.5156,10.9422,15.1317,2.8559,0
2026-04-24,HRE-0027-Glenview Ext,CELL_TDD,HRE-0027-Glenview Ext_LTE_2,2,HRE-0027-Glenview Ext,100%,100,99.8954,99.9238,99.5918,99.5967,0.8311,98.6745,98.8773,100.0007,1107.142,1031.9,75.242,14.1362,30,13.3323,4.3311,16.908,6.7161,0.194,0,0,41.1317,56.834,3.5341,18.7242,10.0437,15.857,2.0575,0
2026-04-24,HRE-0027-Glenview Ext,CELL_TDD,HRE-0027-Glenview Ext_LTE_1,1,HRE-0027-Glenview Ext,100%,100,99.7788,99.8997,98.3535,99.5911,1.564,99.73,99.6408,100.0013,1285.7547,1154.6656,131.0891,44.5404,76,4.0433,2.8413,18.0528,10.6528,0.215,0,0.0001,68.2823,71.3499,11.1351,27.8241,9.791,11.5443,4.6645,0
2026-04-24,MAT-0007-Hwange Baobab,CELL_TDD,MAT-0007-Hwange Baobab_LTE_6,6,MAT-0007-Hwange Baobab,100%,100,97.7249,99.5069,93.2284,99.6773,1.6691,98.7118,98.8612,100.0013,212.7406,191.1495,21.5912,11.2858,26,11.5168,2.9985,17.2312,8.9886,0.2152,0.0001,0,12.8285,52.4617,2.8215,13.6277,12.09,15.0252,2.2165,0
2026-04-24,MAT-0007-Hwange Baobab,CELL_TDD,MAT-0007-Hwange Baobab_LTE_5,5,MAT-0007-Hwange Baobab,100%,100,98.6362,99.6163,93.3152,99.6999,0.9753,94.347,96.7045,100.0013,445.4866,386.4717,59.0149,20.2448,96,5.4332,3.6303,17.7202,7.1028,0.2004,0,0,35.1974,62.9317,5.0612,20.9879,11.5697,13.7052,2.5962,0
2026-04-24,MAT-0007-Hwange Baobab,CELL_TDD,MAT-0007-Hwange Baobab_LTE_4,4,MAT-0007-Hwange Baobab,100%,100,98.2496,99.6001,93.1075,99.4598,2.0179,99.2773,99.5826,100.0012,828.4628,736.3808,92.0821,42.5875,77,5.6129,2.1512,19.2546,11.3737,0.2186,0,0,49.885,75.4655,10.6469,31.4708,11.7012,14.9262,2.7355,0
2026-04-24,MAT-0007-Hwange Baobab,CELL_TDD,MAT-0007-Hwange Baobab_LTE_3,3,MAT-0007-Hwange Baobab,100%,100,98.8862,99.6426,96.1319,99.7067,0.8446,99.4043,99.4996,100.0012,319.8136,292.7408,27.0728,15.9947,29,18.7254,3.3594,18.072,7.3083,0.2253,0,0,12.2117,49.0964,3.9987,10.6458,12.5844,16.9085,2.126,0
2026-04-24,MAT-0007-Hwange Baobab,CELL_TDD,MAT-0007-Hwange Baobab_LTE_2,2,MAT-0007-Hwange Baobab,100%,100,98.8696,99.6476,92.7241,99.7001,0.7375,94.3299,98.2558,100.0012,422.8438,382.5099,40.3339,16.0853,63,5.5489,3.0758,17.6292,6.5368,0.1983,0,0,34.5334,53.658,4.0213,15.3029,11.4655,11.1616,2.3781,0
2026-04-24,MAT-0007-Hwange Baobab,CELL_TDD,MAT-0007-Hwange Baobab_LTE_1,1,MAT-0007-Hwange Baobab,100%,100,99.136,99.82,96.0731,99.6421,1.4131,99.4112,99.6804,100.0017,1115.0449,975.3821,139.6628,47.4193,81,8.2416,3.5079,17.7352,9.9396,0.2068,0,0,45.0977,72.3583,11.8548,23.0916,11.7545,14.3512,3.4139,0
2026-04-24,MAT-0042-Vic Falls Main,CELL_TDD,MAT-0042-Victoria Falls Main_LTE_6,6,MAT-0042-Vic Falls Main,100%,100,98.9098,99.7893,96.1372,99.6492,1.2248,99.4868,99.5775,99.9999,387.5041,348.7158,38.7883,12.8547,27,9.6718,2.7676,16.7251,7.395,0.1852,0,0,24.3898,59.9274,3.2137,18.2751,10.3329,14.9333,2.5293,0
2026-04-24,MAT-0042-Vic Falls Main,CELL_TDD,MAT-0042-Victoria Falls Main_LTE_5,5,MAT-0042-Vic Falls Main,100%,100,99.4484,99.7543,98.1185,99.6715,1.1798,99.2766,99.4494,99.9999,556.1467,490.2843,65.8624,27.7995,57,4.6299,1.9313,19.1448,9.8512,0.2149,0,0.0006,43.9205,76.2948,6.9499,28.0098,10.2493,13.9366,3.1409,0
2026-04-24,MAT-0042-Vic Falls Main,CELL_TDD,MAT-0042-Victoria Falls Main_LTE_4,4,MAT-0042-Vic Falls Main,100%,100,97.5978,99.5434,94.4907,99.4631,2.1185,98.6014,98.8534,100,195.6628,181.7965,13.8663,7.6953,23,14.8802,2.2583,14.7672,7.6154,0.1756,0,0.0013,10.8244,46.743,1.9238,11.9675,11.9534,14.5978,2.0431,0
2026-04-24,MAT-0042-Vic Falls Main,CELL_TDD,MAT-0042-Victoria Falls Main_LTE_3,3,MAT-0042-Vic Falls Main,100%,100,99.51,99.9116,97.7758,99.7394,0.9823,98.5886,98.8506,100,300.5457,260.3698,40.176,17.887,33,11.4174,2.8135,17.2007,7.4285,0.1987,0,0,15.3988,57.3307,4.4717,12.531,10.3351,14.0829,2.8961,0
2026-04-24,MAT-0042-Vic Falls Main,CELL_TDD,MAT-0042-Victoria Falls Main_LTE_2,2,MAT-0042-Vic Falls Main,100%,100,99.7255,99.9096,98.9984,99.7937,0.9539,99.5212,99.6216,100,641.0478,582.7326,58.3152,31.5256,53,7.2622,2.2264,18.0533,8.2977,0.207,0,0.0001,36.8067,65.7951,7.8814,18.5252,10.2968,13.4044,4.2433,0
2026-04-24,MAT-0042-Vic Falls Main,CELL_TDD,MAT-0042-Victoria Falls Main_LTE_1,1,MAT-0042-Vic Falls Main,100%,100,98.8175,99.8339,96.1944,99.653,1.2468,99.694,99.577,100.0004,116.6348,97.3379,19.2969,5.9559,20,25.1933,4.0216,13.4063,7.0355,0.1678,0,0.0001,4.8101,42.6461,1.489,8.2929,12.2873,13.849,2.1869,0
2026-04-24,MSH-0371-Nyabira,CELL_TDD,MSH-0371-Nyabira_LTE_6,6,MSH-0371-Nyabira,100%,100,97.8526,99.9732,86.9821,99.8537,0.3628,99.733,99.7639,100,401.0299,363.5474,37.4825,11.7934,22,8.423,2.2181,16.4084,6.4701,0.2135,0,0,31.1034,62.2056,2.9483,18.7636,11.3355,12.3935,2.2746,0
2026-04-24,MSH-0371-Nyabira,CELL_TDD,MSH-0371-Nyabira_LTE_5,5,MSH-0371-Nyabira,100%,100,99.3282,99.9616,94.3019,99.8429,0.342,100,100,100,637.5673,568.5535,69.0138,14.8826,26,10.0815,2.8601,14.2395,3.4389,0.1707,0,0,33.6775,80.4791,3.7206,19.1134,12.3119,17.7916,2.2324,0
2026-04-24,MSH-0371-Nyabira,CELL_TDD,MSH-0371-Nyabira_LTE_4,4,MSH-0371-Nyabira,100%,100,95.5716,99.9636,89.3683,99.4052,0.951,94.186,94.5055,100,72.3266,66.2914,6.0352,3.1074,9,17.6308,0.9611,7.0544,2.4437,0.0848,0,0,5.4544,86.3896,0.7768,10.9541,11.6719,9.6228,2.2775,0
2026-04-24,MSH-0371-Nyabira,CELL_TDD,MSH-0371-Nyabira_LTE_3,3,MSH-0371-Nyabira,100%,100,96.8364,99.9232,85.9507,99.7849,0.3729,99.5025,99.3976,100,501.6031,453.1972,48.4059,9.2402,20,11.4346,3.9555,11.6717,5.1432,0.1346,0,0,25.683,52.8199,2.31,13.0848,11.5024,14.4143,2.2151,0
2026-04-24,MSH-0371-Nyabira,CELL_TDD,MSH-0371-Nyabira_LTE_2,2,MSH-0371-Nyabira,100%,100,99.5044,99.9805,94.7437,99.9229,0.2635,100,100,100,651.5297,600.7473,50.7824,11.7773,22,12.019,2.5168,14.8449,3.6649,0.1691,0,0,28.2742,63.2796,2.9443,13.8025,12.457,16.7264,2.327,0
2026-04-24,MSH-0371-Nyabira,CELL_TDD,MSH-0371-Nyabira_LTE_1,1,MSH-0371-Nyabira,100%,100,97.6061,99.8368,92.6007,99.5519,0.7381,96.6292,96.9072,100,89.5284,83.5114,6.0169,1.8219,6,18.2598,3.2795,10.1088,2.8597,0.1205,0,0,4.5502,32.9952,0.4555,4.8049,12.5071,13.5321,1.8657,0
2026-04-24,MID-0053-Zvishavane Main,CELL_TDD,MID-0053-Zvishavane Main_LTE_6,6,MID-0053-Zvishavane Main,100%,100,99.3082,99.6764,97.5679,99.4248,1.416,99.5154,99.5659,100.0014,1043.2948,929.4058,113.889,80.2984,145,2.3635,2.3963,21.5407,10.9991,0.2583,0,0.0001,61.1914,73.554,20.0746,40.0543,11.5487,15.5243,3.5455,0
2026-04-24,MID-0053-Zvishavane Main,CELL_TDD,MID-0053-Zvishavane Main_LTE_5,5,MID-0053-Zvishavane Main,100%,100,99.3482,99.8624,97.0614,99.7565,1.4559,99.7436,99.7652,100.0014,1010.302,912.6657,97.6363,55.3122,101,4.1236,2.6325,20.545,13.5186,0.2446,0,0,61.2959,76.7878,13.8281,35.1383,12.2445,15.34,2.9314,0
2026-04-24,MID-0053-Zvishavane Main,CELL_TDD,MID-0053-Zvishavane Main_LTE_4,4,MID-0053-Zvishavane Main,100%,100,98.5064,99.6738,94.9125,99.6951,1.8566,99.4395,99.4566,100.0012,780.3968,691.8395,88.5573,32.5831,61,5.2637,3.5985,19.8544,9.6586,0.2396,0,0,48.8576,68.7899,8.1458,28.5844,11.1337,15.4564,2.612,0
2026-04-24,MID-0053-Zvishavane Main,CELL_TDD,MID-0053-Zvishavane Main_LTE_3,3,MID-0053-Zvishavane Main,100%,100,99.4984,99.7693,98.2445,99.4217,1.6649,99.6856,99.7138,100.0012,1614.9339,1453.095,161.839,86.3523,138,5.2788,3.2233,18.1011,10.2673,0.2222,0,0,62.6448,70.2418,21.5881,29.6869,11.2986,13.8511,5.3223,0
2026-04-24,MID-0053-Zvishavane Main,CELL_TDD,MID-0053-Zvishavane Main_LTE_2,2,MID-0053-Zvishavane Main,100%,100,99.5457,99.8747,98.4485,99.7484,0.8598,99.6813,99.7113,100.0014,1235.9443,1117.2092,118.7352,64.3447,108,4.6562,3.183,19.8673,12.3037,0.2452,0,0,65.7761,69.8793,16.0862,26.6696,11.9886,13.9413,5.0072,0
2026-04-24,MID-0053-Zvishavane Main,CELL_TDD,MID-0053-Zvishavane Main_LTE_1,1,MID-0053-Zvishavane Main,100%,100,98.6222,99.5929,95.8427,99.5661,1.6148,99.4791,99.4922,100.0014,1187.2822,1073.279,114.0032,36.303,69,7.4734,4.524,18.8897,9.427,0.2312,0,0,51.1026,65.0186,9.0758,22.9423,11.3894,14.889,3.7525,0
2026-04-24,MID-0169-Daylesford,CELL_TDD,MID-0169-Daylesford_LTE_6,6,MID-0169-Daylesford,100%,100,97.8394,99.9565,96.1788,99.7643,1.5842,99.0385,98.3193,100,87.9779,81.1105,6.8674,1.9946,8,7.6599,2.4058,15.8093,4.4145,0.1812,0,0,8.942,36.377,0.4987,9.9744,9.5352,10.9821,2.7174,0
2026-04-24,MID-0169-Daylesford,CELL_TDD,MID-0169-Daylesford_LTE_5,5,MID-0169-Daylesford,100%,100,98.8786,100,97.5816,99.2933,0.5058,97.7778,98,100,74.2538,63.1224,11.1314,2.0828,7,8.4994,5.5785,13.4715,2.8001,0.1663,0,0,7.3622,36.912,0.5207,9.8721,11.0576,9.8598,2.5329,0
2026-04-24,MID-0169-Daylesford,CELL_TDD,MID-0169-Daylesford_LTE_4,4,MID-0169-Daylesford,100%,100,97.9478,99.851,96.7126,99.4469,2.0118,99.3711,99.9034,100,111.3679,88.8363,22.5316,2.6959,8,6.4566,3.4883,14.3946,6.1,0.1605,0,0,12.245,45.7358,0.674,13.1533,7.0659,10.1271,2.8877,0
2026-04-24,MID-0169-Daylesford,CELL_TDD,MID-0169-Daylesford_LTE_3,3,MID-0169-Daylesford,100%,100,99.0616,99.9599,97.0732,99.9803,0.7059,100,99.4382,100,89.3969,78.3563,11.0406,2.9588,9,8.3893,2.4112,15.0022,3.8007,0.1857,0,0,8.0061,41.055,0.7397,8.7225,10.3725,9.5972,3.203,0
2026-04-24,MID-0169-Daylesford,CELL_TDD,MID-0169-Daylesford_LTE_2,2,MID-0169-Daylesford,100%,100,99.392,99.9351,96.8008,99.7854,0.1078,100,100,100,65.9843,54.565,11.4192,3.1447,8,15.2548,4.8514,9.7871,2.0734,0.1123,0,0,3.5404,39.7149,0.7862,6.0028,12.5969,13.2773,2.4346,0
2026-04-24,MID-0169-Daylesford,CELL_TDD,MID-0169-Daylesford_LTE_1,1,MID-0169-Daylesford,100%,100,98.1751,99.9623,95.7392,99.8298,1.094,100,100,100,105.0266,94.5237,10.5029,2.318,9,18.1646,2.0192,12.1813,4.3243,0.1347,0,0,6.089,37.0146,0.5795,8.2495,9.8013,12.5906,2.555,0
2026-04-24,HRE-0877-Ruwa Country Club,CELL_TDD,HRE-0877-Ruwa Country Club_LTE_6,6,HRE-0877-Ruwa Country Club,100%,100,96.6601,99.3822,86.9742,99.2108,1.5015,99.9805,98.4769,100.0012,83.3896,70.8663,12.5233,5.3912,16,3.4526,0.7118,16.6555,13.6938,0.2034,0.0001,0,38.1735,40.0283,1.3478,13.3438,7.2005,8.3509,4.0272,0
2026-04-24,HRE-0877-Ruwa Country Club,CELL_TDD,HRE-0877-Ruwa Country Club_LTE_5,5,HRE-0877-Ruwa Country Club,100%,100,89.6611,97.4194,87.9804,94.1176,6.8376,97.2222,78.6885,100.0012,0.3268,0.2583,0.0685,0.14,2,7.8477,0.5035,28.597,33.8294,0.3718,0.0014,0,1.1794,15.5529,0.035,2.6775,9.426,8.6392,2.8474,0
2026-04-24,HRE-0877-Ruwa Country Club,CELL_TDD,HRE-0877-Ruwa Country Club_LTE_4,4,HRE-0877-Ruwa Country Club,100%,100,96.9494,99.7132,94.29,99.1672,1.8274,100,83.8272,100.0012,43.9278,40.3889,3.5389,1.5417,8,12.8708,1.8137,14.843,10.9148,0.1722,0,0,9.7556,22.4075,0.3854,5.82,7.3285,10.2634,2.4729,0
2026-04-24,HRE-0877-Ruwa Country Club,CELL_TDD,HRE-0877-Ruwa Country Club_LTE_3,3,HRE-0877-Ruwa Country Club,100%,100,93.7883,98.0552,85.288,98.6019,1.8524,99.9863,97.9984,100.0012,841.585,771.231,70.354,11.2052,27,6.8014,2.2769,15.6096,10.1666,0.1741,0,0,52.0905,62.6575,2.8013,14.7887,8.5568,11.3773,2.5876,0
2026-04-24,HRE-0877-Ruwa Country Club,CELL_TDD,HRE-0877-Ruwa Country Club_LTE_2,2,HRE-0877-Ruwa Country Club,100%,100,87.9647,96.8531,86.0108,94.4928,10.9091,97.619,61.5385,100.0012,1.155,1.0131,0.1419,0.1485,3,18.5325,0.5438,24.9472,31.2137,0.3268,0.0005,0,0.892,11.2795,0.0371,2.4471,8.6163,9.6048,2.4281,0
2026-04-24,HRE-0877-Ruwa Country Club,CELL_TDD,HRE-0877-Ruwa Country Club_LTE_1,1,HRE-0877-Ruwa Country Club,100%,100,97.9259,99.791,94.641,99.7786,0.5694,100,47.2336,100.0012,500.8775,452.1621,48.7154,6.6494,13,14.5313,5.4405,13.1186,5.1811,0.1343,0,0,20.4417,42.4089,1.6624,8.3824,9.8664,17.8445,2.0012,0
2026-04-24,HRE-0240-Gwenyambira Mufakose,CELL_TDD,HRE-0240-Gwenyambira Mufakose_LTE_6,6,HRE-0240-Gwenyambira Mufakose,100%,99.915,/0,/0,/0,/0,/0,/0,/0,/0,0,0,0,0,0,/0,/0,/0,/0,/0,/0,/0,/0,/0,0,/0,/0,/0,/0,86400
2026-04-24,HRE-0240-Gwenyambira Mufakose,CELL_TDD,HRE-0240-Gwenyambira Mufakose_LTE_5,5,HRE-0240-Gwenyambira Mufakose,100%,99.915,/0,/0,/0,/0,/0,/0,/0,/0,0,0,0,0,0,/0,/0,/0,/0,/0,/0,/0,/0,/0,0,/0,/0,/0,/0,86400
2026-04-24,HRE-0240-Gwenyambira Mufakose,CELL_TDD,HRE-0240-Gwenyambira Mufakose_LTE_4,4,HRE-0240-Gwenyambira Mufakose,100%,99.915,/0,/0,/0,/0,/0,/0,/0,/0,0,0,0,0,0,/0,/0,/0,/0,/0,/0,/0,/0,/0,0,/0,/0,/0,/0,86400
2026-04-24,HRE-0240-Gwenyambira Mufakose,CELL_TDD,HRE-0240-Gwenyambira Mufakose_LTE_3,3,HRE-0240-Gwenyambira Mufakose,100%,99.915,/0,/0,/0,/0,/0,/0,/0,/0,0,0,0,0,0,/0,/0,/0,/0,/0,/0,/0,/0,/0,0,/0,/0,/0,/0,86400
2026-04-24,HRE-0240-Gwenyambira Mufakose,CELL_TDD,HRE-0240-Gwenyambira Mufakose_LTE_2,2,HRE-0240-Gwenyambira Mufakose,100%,99.915,/0,/0,/0,/0,/0,/0,/0,/0,0,0,0,0,0,/0,/0,/0,/0,/0,/0,/0,/0,/0,0,/0,/0,/0,/0,86400
2026-04-24,HRE-0240-Gwenyambira Mufakose,CELL_TDD,HRE-0240-Gwenyambira Mufakose_LTE_1,1,HRE-0240-Gwenyambira Mufakose,100%,99.915,/0,/0,/0,/0,/0,/0,/0,/0,0,0,0,0,0,/0,/0,/0,/0,/0,/0,/0,/0,/0,0,/0,/0,/0,/0,86400
2026-04-24,CZA-0018-Seke Unit B,CELL_TDD,CZA-0018-Seke Unit B_LTE_6,6,CZA-0018-Seke Unit B,100%,100,99.5537,99.9439,97.1139,99.6987,0.6462,100,46.9625,99.9995,542.7921,453.3683,89.4237,11.3484,21,5.9511,6.2455,14.012,5.9733,0.1563,0,0,41.4838,60.9819,2.8371,15.3269,8.4419,10.9401,2.3493,0
2026-04-24,CZA-0018-Seke Unit B,CELL_TDD,CZA-0018-Seke Unit B_LTE_5,5,CZA-0018-Seke Unit B,100%,100,99.5179,99.6734,99.0793,99.1501,1.5464,99.7429,17.5758,99.9995,256.3509,235.8476,20.5033,5.0362,12,19.2135,5.8437,11.6402,6.89,0.1238,0.0001,0.0002,9.266,34.3893,1.2591,5.9839,10.9715,21.3629,2.0003,0
2026-04-24,CZA-0018-Seke Unit B,CELL_TDD,CZA-0018-Seke Unit B_LTE_4,4,CZA-0018-Seke Unit B,100%,100,99.5378,100,97.8495,99.9518,0.2524,100,23.9716,99.9995,55.7207,35.1226,20.5981,2.0285,7,16.1213,19.3956,14.667,7.4997,0.1428,0,0,3.211,26.3386,0.5071,4.2985,8.1426,16.6028,2.176,0
2026-04-24,CZA-0018-Seke Unit B,CELL_TDD,CZA-0018-Seke Unit B_LTE_3,3,CZA-0018-Seke Unit B,100%,100,99.1164,99.8625,95.883,99.5247,1.1011,99.872,70.681,100,162.6659,146.6064,16.0595,5.5328,13,9.5543,2.3854,15.2237,4.7603,0.1724,0,0,17.554,38.6905,1.3832,8.1886,7.3389,10.5532,2.4662,0
2026-04-24,CZA-0018-Seke Unit B,CELL_TDD,CZA-0018-Seke Unit B_LTE_2,2,CZA-0018-Seke Unit B,100%,100,99.7035,99.8126,99.2902,99.4108,1.705,100,47.8363,100,29.4914,27.0543,2.437,1.3744,8,20.4297,3.2138,17.0314,11.5595,0.215,0.0002,0.0004,2.2551,16.348,0.3436,3.3378,8.4651,10.9552,2.0458,0
2026-04-24,CZA-0018-Seke Unit B,CELL_TDD,CZA-0018-Seke Unit B_LTE_1,1,CZA-0018-Seke Unit B,100%,100,99.5787,100,98.2507,99.9102,0.5814,100,88.1356,99.9995,112.6284,79.977,32.6514,1.4353,5,31.5437,18.3539,13.8277,4.257,0.1314,0,0,3.2739,23.6907,0.3588,3.9281,12.2071,19.2185,1.9099,0
2026-04-24,HRE-0765-Womens University,CELL_TDD,HRE-0765-Womens University_LTE_6,6,HRE-0765-Womens University,100%,100,99.0265,100,97.6334,99.9704,0.3434,96.1194,82.9837,100,214.043,199.4598,14.5831,4.8757,10,17.6601,3.7544,12.9233,12.9625,0.1295,0,0,9.5894,38.2622,1.2189,5.5791,12.5341,19.3932,1.9502,0
2026-04-24,HRE-0765-Womens University,CELL_TDD,HRE-0765-Womens University_LTE_5,5,HRE-0765-Womens University,100%,100,98.339,100,96.462,99.8188,0.2841,100,100,100,355.3157,332.9642,22.3514,1.6178,5,32.9947,7.2324,11.5217,0.8528,0.1069,0,0,10.4609,31.8714,0.4044,5.8754,10.9963,23.3399,1.9584,0
2026-04-24,HRE-0765-Womens University,CELL_TDD,HRE-0765-Womens University_LTE_4,4,HRE-0765-Womens University,100%,100,98.3385,99.8358,95.2349,99.9676,0.1045,66.57,64.9907,100,400.2176,355.6594,44.5582,7.2697,12,21.5634,7.1422,12.2184,13.96,0.1252,0,0,13.8376,49.2718,1.8174,6.1152,13.4682,21.5201,1.967,0
2026-04-24,HRE-0765-Womens University,CELL_TDD,HRE-0765-Womens University_LTE_3,3,HRE-0765-Womens University,100%,100,99.2028,99.9166,97.8646,99.9727,1.0198,94.5205,99.1955,100,90.5903,82.0789,8.5114,2.0364,7,20.6072,2.7406,12.5179,22.7333,0.1376,0,0.0001,4.6428,24.035,0.5091,4.8145,8.1155,18.7569,2.7518,0
2026-04-24,HRE-0765-Womens University,CELL_TDD,HRE-0765-Womens University_LTE_2,2,HRE-0765-Womens University,100%,100,99.1582,100,97.4324,99.7384,0.2096,100,100,100,58.7849,52.8659,5.919,1.527,4,11.7366,4.3576,14.1372,2.9638,0.1487,0,0,5.4296,19.962,0.3817,5.0294,7.4152,12.3632,2.1455,0
2026-04-24,HRE-0765-Womens University,CELL_TDD,HRE-0765-Womens University_LTE_1,1,HRE-0765-Womens University,100%,100,99.1439,99.9815,95.4875,99.9633,0.3989,86.8421,95.5515,100,78.3883,72.6786,5.7097,1.2198,5,22.3074,2.9163,10.2423,34.3174,0.1149,0,0,3.4797,22.0461,0.3049,4.7198,10.5678,21.4307,2.2087,0
2026-04-24,HRE-0291-Budiriro 1,CELL_TDD,HRE-0291-Budiriro 1_LTE_6,6,HRE-0291-Budiriro 1,100%,100,97.6036,98.2183,96.861,98.2219,1.9488,99.5935,59.7647,99.9969,223.9029,136.3404,87.5626,2.6571,7,7.5336,16.1282,15.9418,6.7676,0.1747,0,0,13.9242,40.8664,0.6643,9.0475,8.6422,12.5965,2.1022,0
2026-04-24,HRE-0291-Budiriro 1,CELL_TDD,HRE-0291-Budiriro 1_LTE_5,5,HRE-0291-Budiriro 1,100%,100,99.1602,99.7705,95.8463,99.783,0.4263,100,92.8728,99.9989,204.2918,187.3242,16.9676,4.8479,11,8.8565,3.5263,15.6466,6.1538,0.1798,0,0,12.2122,36.4953,1.212,5.5969,9.887,18.0444,2.1044,0
2026-04-24,HRE-0291-Budiriro 1,CELL_TDD,HRE-0291-Budiriro 1_LTE_4,4,HRE-0291-Budiriro 1,100%,100,96.8025,100,92.6986,99.7861,1.3158,99.2933,74.2782,99.9987,467.2828,357.0422,110.2406,2.6095,8,15.0202,14.7913,19.385,6.445,0.1941,0,0,19.9294,52.0298,0.6524,5.9457,7.7536,16.2593,2.0516,0
2026-04-24,HRE-0291-Budiriro 1,CELL_TDD,HRE-0291-Budiriro 1_LTE_3,3,HRE-0291-Budiriro 1,100%,100,98.9093,99.6147,95.5382,98.8589,0.9349,100,83.3333,99.9987,372.4991,190.243,182.2561,4.5955,10,16.8083,26.4313,14.379,6.1474,0.1528,0,0,10.4391,47.1041,1.1489,3.7543,10.1633,18.2713,2.003,0
2026-04-24,HRE-0291-Budiriro 1,CELL_TDD,HRE-0291-Budiriro 1_LTE_2,2,HRE-0291-Budiriro 1,100%,100,99.649,99.9488,97.3684,99.8757,0.4537,100,97.1157,99.9987,117.0495,104.8594,12.1901,3.3211,11,8.1017,4.5203,19.9761,6.101,0.2236,0,0,10.6449,29.523,0.8303,4.139,10.5239,11.3392,2.0169,0
2026-04-24,HRE-0291-Budiriro 1,CELL_TDD,HRE-0291-Budiriro 1_LTE_1,1,HRE-0291-Budiriro 1,100%,100,96.6821,99.6259,93.2288,99.3818,1.3761,99.7613,72.7428,99.9987,86.4633,82.3037,4.1596,1.1353,6,13.0858,2.1661,18.6059,9.2014,0.2118,0,0,4.2948,19.0299,0.2838,2.375,6.9697,16.3154,1.8877,0
2026-04-24,HRE-0216-Mhishi Shops,CELL_TDD,HRE-0216-Mhishi Shops_LTE_6,6,HRE-0216-Mhishi Shops,100%,100,99.5469,99.9649,96.172,99.9171,0.4651,99.8757,84.0942,99.9989,524.6774,477.6902,46.9872,12.0822,28,6.0283,3.1807,15.578,7.9027,0.1813,0,0,44.1671,54.8298,3.0206,19.2164,9.2415,15.2307,2.4977,0
